Energia potenziale,Accelerazione di gravità,0
Isolatore,Conduttore elettrico,0
Temperatura,Massa (fisica),0
Spettroscopia di assorbimento,Livello energetico,0
Forza,Leva (fisica),0
Laser,Specchio curvo,0
Accelerazione,Moto (fisica),1
Plasticità (fisica),Fisica,1
Campo elettrico,Massa (fisica),0
Velocità,Moto (fisica),1
Lunghezza,Attrito,0
Principi della dinamica,Campo gravitazionale,0
Indice di rifrazione,Interferenza (fisica),0
Energia potenziale,Energia,1
Caduta libera,Legge di gravitazione universale,0
Dispersione ottica,Diffrazione,0
Mezzo trasmissivo,Onda,1
Campo gravitazionale,Energia,0
Elettrone,Campo elettrico,0
Boom sonico,Temperatura,0
Onda,Energia potenziale,0
Campo (fisica),Coulomb,0
Interferenza (fisica),Microscopio ottico,0
Campo gravitazionale terrestre,Legge di gravitazione universale,0
Posizione,Elettrostatica,0
Magnete,Forza,0
Vettore (matematica),Campo gravitazionale terrestre,0
Fisica,Conduttore elettrico,0
Temperatura,Campo (fisica),0
Spettro elettromagnetico,Differenza di potenziale elettrico,0
Moto (fisica),Elettrone,0
Urto,Urto elastico,0
Isolante elettrico,Velocità,0
Potenza (fisica),Differenza di potenziale elettrico,0
Velocità,Massa (fisica),0
Forza,Distanza (matematica),0
Lunghezza d'onda,Velocità,0
Campo elettrico,Spettroscopia di assorbimento,0
Diagramma di corpo libero,Attrito,0
Fatica (scienza dei materiali),Elasticità (meccanica),1
Posizione,Moto (fisica),0
Frequenza,Spettroscopia di assorbimento,0
Moto parabolico,Vettore (matematica),1
Onda trasversale,Fisica,1
Lunghezza,Capacità elettrica,0
Capacità elettrica,Isolante elettrico,0
Chilogrammo,Massa (fisica),0
Potenza (fisica),Leva (fisica),0
Isolante elettrico,Condensatore (elettrotecnica),0
Energia,Energia meccanica,0
Boom sonico,Massa (fisica),0
Effetto fotoelettrico,Energia,1
Energia potenziale,Elasticità (meccanica),0
Urto,Elettrone,0
Velocità,Potenza (fisica),0
Temperatura,Forza,0
Campo gravitazionale terrestre,Principi della dinamica,0
Urto,Diffusione ottica,0
Diffusione ottica,Radiazione elettromagnetica,0
Hertz,Isolante elettrico,0
Forza elettromotrice,Lavoro (fisica),0
Velocità,Temperatura,0
Lunghezza,Boom sonico,0
Onda stazionaria,Lunghezza d'onda,1
Energia potenziale,Massa (fisica),0
Forza,Spettro di emissione,0
Radiazione elettromagnetica,Forza,1
Campo elettrico,Forza,0
Linea di campo,Campo magnetico,0
Isolante elettrico,Onda,0
Massa (fisica),Magnete,0
Legge di Hooke,Fisica,1
Campo elettrico,Differenza di potenziale elettrico,0
Riflessione (fisica),Telescopio,0
Legge di Hooke,Energia,0
Potenza (fisica),Ampiezza,0
Laser,Condensatore (elettrotecnica),0
Radiazione elettromagnetica,Rifrazione,0
Conduttore elettrico,Isolante elettrico,0
Energia potenziale,Moto (fisica),1
Forza,Fisica,1
Legge di gravitazione universale,Velocità,0
Ampiezza,Frequenza,0
Campo elettrico,Radiazione elettromagnetica,0
Lavoro (fisica),Energia,1
Elettrone,Interferenza (fisica),0
Conduttore elettrico,Radiazione elettromagnetica,0
Differenza di potenziale elettrico,Campo elettrico,0
Ottica geometrica,Interferenza (fisica),0
Effetto fotoelettrico,Energia cinetica,0
Effetto fotoelettrico,Onda,0
Accelerazione,Legge di gravitazione universale,0
Temperatura,Chilogrammo,0
Vettore (matematica),Distanza (matematica),0
Leva (fisica),Velocità,0
Energia,Campo (fisica),0
Posizione,Vettore (matematica),1
Potenziale elettrico,Chilogrammo,0
Temperatura,Resistenza elettrica,0
Campo (fisica),Campo gravitazionale,0
Spettro elettromagnetico,Indice di rifrazione,0
Onda stazionaria,Onda,1
Conduttore elettrico,Capacità elettrica,0
Interferenza (fisica),Laser,0
Vettore (matematica),Campo (fisica),0
Energia cinetica,Energia potenziale,0
Legge di Hooke,Energia,0
Accelerazione,Moto parabolico,0
Massa (fisica),Campo gravitazionale terrestre,0
Energia,Magnete,0
Energia potenziale,Coulomb,0
Elettrone,Dispersione ottica,0
Caduta libera,Distanza (matematica),1
Coulomb,Forza,0
Interazione gravitazionale,Forza,1
Joule,Coulomb,0
Spostamento (cinematica),Velocità,0
Joule,Capacità elettrica,0
Dispersione ottica,Lunghezza,0
Moto (fisica),Massa (fisica),0
Joule,Elettrone,0
Spettro elettromagnetico,Corrente elettrica,1
Spettro elettromagnetico,Interferenza (fisica),0
Luce,Telescopio rifrattore,0
Onda,Ampiezza,0
Intensità acustica,Energia,1
Legge di Hooke,Campo elettrico,0
Onda,Frequenza,0
Durezza,Resistenza meccanica,1
Campo gravitazionale,Distanza (matematica),1
Lunghezza d'onda,Microscopio ottico,0
Fisica,Sistema di riferimento non inerziale,0
Capacità elettrica,Joule,0
Elettrone,Riflessione (fisica),0
Isolatore,Campo elettrico,0
Radiazione elettromagnetica,Accelerazione,0
Spostamento (cinematica),Accelerazione di gravità,0
Diffrazione,Dispersione ottica,0
Rifrazione,Diffrazione,0
Temperatura,Rifrazione,0
Legge di gravitazione universale,Chilogrammo,0
Lavoro (fisica),Elettrostatica,0
Principio di Huygens-Fresnel,Frequenza,0
Elettrostatica,Coulomb,0
Rifrazione,Legge di Snell,0
Magnete,Energia,0
Rifrazione,Dispersione ottica,0
Urto,Forza,1
Energia potenziale elettrica,Capacità elettrica,0
Corrente elettrica,Capacità elettrica,0
Suono,Boom sonico,0
Potenza (fisica),Joule,0
Fisica,Leva (fisica),0
Lunghezza,Interferenza (fisica),0
Rifrazione,Frequenza,0
Diffrazione,Fisica,1
Onda,Hertz,0
Accelerazione,Legge di Hooke,0
Energia potenziale elettrica,Forza di Coulomb,1
Linea di campo,Capacità elettrica,0
Scorrimento viscoso,Energia,0
Sistema di riferimento,Moto (fisica),1
Distanza (matematica),Campo gravitazionale,0
Interferenza (fisica),Telescopio,0
Onda,Ampiezza,0
Distanza (matematica),Momento meccanico,0
Vettore (matematica),Energia potenziale elettrica,0
Vettore (matematica),Fisica,0
Ampiezza,Differenza di potenziale elettrico,0
Momento meccanico,Lavoro (fisica),0
Legge di Ohm,Ohm,0
Legge di Snell,Fisica,1
Legge di gravitazione universale,Pianeta,0
Joule,Elettrostatica,0
Forza,Urto,0
Lunghezza d'onda,Massa (fisica),0
Urto,Spettro di emissione,0
Elasticità (meccanica),Energia potenziale,0
Interferenza (fisica),Chilogrammo,0
Spettro di emissione,Corrente elettrica,1
Interazione gravitazionale,Costante di gravitazione universale,0
Metro,Velocità,0
Campo (fisica),Elettrone,0
Indice di rifrazione,Spettro elettromagnetico,0
Campo magnetico,Spettro elettromagnetico,0
Linea di campo,Magnete,0
Campo gravitazionale terrestre,Accelerazione di gravità,0
Leva (fisica),Legge di Hooke,0
Rifrazione,Onda,1
Velocità,Caduta libera,0
Campo magnetico,Campo (fisica),1
Lunghezza d'onda,Dispersione ottica,0
Riflessione (fisica),Onda,1
Massa (fisica),Sistema di riferimento inerziale,0
Lunghezza,Leva (fisica),0
Moto parabolico,Posizione,1
Campo (fisica),Radiazione elettromagnetica,0
Resistenza meccanica,Forza,1
Resistenza elettrica,Legge di Ohm,1
Massa (fisica),Moto parabolico,0
Energia,Riflessione (fisica),0
Magnete,Magnetismo,0
Energia potenziale,Campo elettrico,0
Chilogrammo,Durezza,0
Linea di campo,Forza,0
Velocità,Joule,0
Dispersione ottica,Ottica geometrica,0
Onda,Mezzo trasmissivo,0
Principi della dinamica,Fisica,1
Moto (fisica),Magnetismo,0
Energia cinetica,Lavoro (fisica),0
Accelerazione di gravità,Caduta libera,0
Bussola,Forza,0
Sistema di riferimento inerziale,Sistema di riferimento,0
Campo magnetico,Onda d'urto (fluidodinamica),0
Riflessione speculare,Indice di rifrazione,0
Posizione,Distanza (matematica),0
Resistenza elettrica,Distanza (matematica),0
Effetto fotoelettrico,Ampiezza,0
Elettroscopio,Capacità elettrica,0
Energia cinetica,Energia,1
Onda stazionaria,Ampiezza,1
Elettroscopio,Effetto fotoelettrico,0
Metro,Magnetismo,0
Differenza di potenziale elettrico,Potenziale elettrico,0
Ampiezza,Potenza (fisica),0
Spettroscopia di assorbimento,Spettro elettromagnetico,0
Livello energetico,Diffrazione,0
Chilogrammo,Hertz,0
Potenziale elettrico,Lavoro (fisica),1
Pigmento,Luce,0
Campo magnetico,Equazione del moto,0
Indice di rifrazione,Isolante elettrico,0
Plasticità (fisica),Durezza,0
Energia meccanica,Forza,1
Campo magnetico,Energia meccanica,0
Velocità,Pianeta,0
Metro,Campo magnetico,0
Durezza,Fisica,1
Voltmetro,Potenziale elettrico,0
Forza di Coulomb,Magnetismo,0
Spettro di emissione,Luce,0
Lunghezza,Energia,0
Corrente elettrica,Forza elettromotrice,0
Distanza (matematica),Elettrostatica,0
Effetto Doppler,Laser,0
Effetto Doppler,Distanza (matematica),1
Microscopio ottico,Diffrazione,0
Energia cinetica,Massa (fisica),1
Potenziale elettrico,Forza elettromotrice,0
Tensione (meccanica),Energia potenziale,0
Energia,Moto (fisica),0
Raggio luminoso,Diffrazione,0
Lunghezza,Massa (fisica),0
Fisica,Moto (fisica),0
Forza,Chilogrammo,0
Spettro di emissione,Lunghezza d'onda,1
Telescopio rifrattore,Interazione gravitazionale,0
Energia cinetica,Forza,0
Spostamento (cinematica),Lavoro (fisica),0
Elasticità (meccanica),Plasticità (fisica),0
Spettroscopia di assorbimento,Fisica,1
Forza,Campo magnetico,0
Moto (fisica),Energia cinetica,0
Energia,Legge di gravitazione universale,0
Diffrazione,Interferenza (fisica),0
Massa (fisica),Forza,0
Urto,Sistema di riferimento inerziale,0
Forza,Intensità acustica,0
Potenziale elettrico,Voltmetro,0
Spettro elettromagnetico,Telescopio,0
Energia,Momento meccanico,0
Distanza (matematica),Leva (fisica),0
Spettro elettromagnetico,Hertz,0
Spettro elettromagnetico,Luce,1
Accelerazione,Caduta libera,0
Energia,Boom sonico,0
Fisica,Moto parabolico,0
Laser,Diffusione ottica,0
Potenza (fisica),Forza,1
Equazione del moto,Massa (fisica),0
Campo elettrico,Onda,0
Energia,Onda trasversale,0
Interferenza (fisica),Frequenza,1
Elettrone,Polo (elettrotecnica),0
Spettro di emissione,Campo elettrico,1
Accelerazione di gravità,Legge di gravitazione universale,0
Vettore (matematica),Magnete,0
Forza elettromotrice,Elettrone,0
Interazione gravitazionale,Massa (fisica),0
Dispersione ottica,Velocità di fase,1
Onda,Moto (fisica),0
Metro,Spettro elettromagnetico,0
Diffrazione,Microscopio ottico,0
Forza,Lunghezza,0
Energia potenziale,Legge di Hooke,0
Attrito,Forza,1
Energia cinetica,Attrito,0
Accelerazione,Chilogrammo,0
Spettroscopia di assorbimento,Lunghezza,0
Distanza (matematica),Effetto Doppler,0
Riflessione speculare,Elettrone,0
Campo magnetico,Spettroscopia di assorbimento,0
Radiazione elettromagnetica,Metro,0
Elettrone,Massa (fisica),0
Energia meccanica,Energia potenziale,1
Fisica,Distanza (matematica),0
Capacità elettrica,Carica elettrica,1
Onda trasversale,Luce,0
Energia potenziale,Momento meccanico,0
Sistema di riferimento inerziale,Vettore (matematica),0
Moto parabolico,Accelerazione,1
Legge di Snell,Raggio luminoso,1
Conduttore elettrico,Campo elettrico,0
Campo elettrico,Vettore (matematica),0
Elettrostatica,Elettrone,0
Energia,Intensità acustica,0
Magnete,Onda,0
Ottica geometrica,Dispersione ottica,0
Laser,Fisica,0
Ampiezza,Ottica geometrica,0
Energia,Campo elettrico,0
Interferenza (fisica),Energia,0
Pianeta,Legge di gravitazione universale,0
Lunghezza d'onda,Indice di rifrazione,0
Magnetismo,Velocità,0
Tensione (meccanica),Compressione (fisica),0
Temperatura,Resistenza elettrica,0
Forza,Bussola,0
Pianeta,Caduta libera,0
Lavoro (fisica),Momento meccanico,0
Telescopio rifrattore,Dispersione ottica,0
Energia potenziale elettrica,Elettrostatica,0
Campo gravitazionale terrestre,Massa (fisica),1
Effetto Doppler,Onda,1
Plasticità (fisica),Legge di Hooke,0
Energia cinetica,Energia meccanica,0
Onda,Isolante elettrico,0
Rigidezza,Forza,1
Hertz,Effetto fotoelettrico,0
Distanza (matematica),Lunghezza,0
Indice di rifrazione,Diffrazione,0
Posizione,Energia meccanica,0
Elettrone,Accelerazione,0
Lunghezza,Sistema di riferimento inerziale,0
Onda,Energia,0
Metro,Ohm,0
Forza,Forza elettromotrice,0
Energia,Forza,0
Temperatura,Magnete,0
Isolante elettrico,Campo magnetico,0
Bussola,Magnete,0
Spettroscopia di assorbimento,Onda,1
Legge di Hooke,Spostamento (cinematica),0
Urto elastico,Urto,1
Legge di Hooke,Isolante elettrico,0
Accelerazione di gravità,Velocità,1
Telescopio,Legge di gravitazione universale,0
Campo magnetico,Onda trasversale,0
Massa (fisica),Urto,0
Corrente elettrica,Differenza di potenziale elettrico,0
Conduttore elettrico,Elettrostatica,0
Joule,Chilogrammo,0
Campo elettrico,Metro,0
Elettrone,Linea di campo,0
Rifrazione,Energia,0
Dispersione ottica,Radiazione elettromagnetica,0
Distanza (matematica),Campo (fisica),0
Frequenza,Onda,0
Distanza (matematica),Moto parabolico,0
Lunghezza d'onda,Campo elettrico,0
Attrito,Leva (fisica),0
Distanza (matematica),Legge di Hooke,0
Energia meccanica,Energia,1
Fisica,Rifrazione,0
Onda,Campo magnetico,0
Radiazione elettromagnetica,Hertz,0
Forza,Metro,0
Campo (fisica),Spettro di emissione,0
Magnete,Forza,0
Attrito,Isolante elettrico,0
Momento meccanico,Distanza (matematica),0
Legge di gravitazione universale,Campo (fisica),0
Rifrazione,Ottica geometrica,0
Fisica,Momento meccanico,0
Spettro di emissione,Forza,1
Onda,Diffusione ottica,0
Vettore (matematica),Velocità,0
Lunghezza d'onda,Hertz,0
Radiazione elettromagnetica,Frequenza,0
Ohm,Forza elettromotrice,0
Lunghezza d'onda,Ottica geometrica,0
Fisica,Urto,0
Massa (fisica),Moto (fisica),0
Rifrazione,Fisica,1
Ohm,Resistenza elettrica,0
Lunghezza,Spostamento (cinematica),0
Lavoro (fisica),Chilogrammo,0
Spettroscopia di assorbimento,Massa (fisica),0
Energia potenziale,Posizione,1
Rifrazione,Velocità,0
Fisica,Energia,0
Lunghezza,Momento meccanico,0
Chilogrammo,Magnete,0
Equazione del moto,Interazione gravitazionale,0
Dispersione ottica,Distanza (matematica),0
Fisica,Principi della dinamica,0
Laser,Radiazione elettromagnetica,0
Spostamento (cinematica),Campo gravitazionale terrestre,0
Telescopio,Indice di rifrazione,0
Spettro di emissione,Urto,0
Caduta libera,Accelerazione di gravità,1
Onda,Legge di Snell,0
Microscopio ottico,Elettrone,0
Effetto fotoelettrico,Radiazione elettromagnetica,0
Differenza di potenziale elettrico,Potenza (fisica),0
Pianeta,Capacità elettrica,0
Distanza (matematica),Elasticità (meccanica),0
Distanza (matematica),Onda d'urto (fluidodinamica),0
Energia,Temperatura,0
Interferenza (fisica),Fisica,1
Elettrone,Distanza (matematica),0
Onda stazionaria,Fisica,1
Metro,Caduta libera,0
Luce,Elettrone,0
Tensione (meccanica),Forza,1
Energia,Metro,0
Fisica,Sistema di riferimento,0
Campo gravitazionale,Energia potenziale,0
Isolatore,Velocità,0
Campo elettrico,Isolatore,0
Riflessione speculare,Riflessione interna totale,0
Massa (fisica),Energia cinetica,0
Circuiti in serie e in parallelo,Differenza di potenziale elettrico,1
Leva (fisica),Lunghezza,0
Vettore (matematica),Spostamento (cinematica),0
Joule,Forza,0
Effetto fotoelettrico,Frequenza,0
Campo (fisica),Onda,0
Energia,Lavoro (fisica),0
Radiazione elettromagnetica,Spettro elettromagnetico,0
Energia potenziale,Capacità elettrica,0
Riflessione speculare,Diffrazione,0
Riflessione speculare,Lunghezza d'onda,0
Energia,Energia potenziale,0
Potenziale elettrico,Energia potenziale,1
Interazione gravitazionale,Moto (fisica),0
Urto elastico,Sistema di riferimento inerziale,0
Accelerazione,Forza,1
Forza,Temperatura,0
Forza di Coulomb,Elettrostatica,0
Isolante elettrico,Campo (fisica),1
Elettrone,Energia,0
Onda,Legge di Hooke,0
Metro,Frequenza,0
Magnete,Resistenza elettrica,0
Legge di Snell,Dispersione ottica,0
Energia potenziale elettrica,Energia potenziale,1
Elettrone,Spettro di emissione,0
Campo elettrico,Corrente elettrica,0
Lunghezza,Potenza (fisica),0
Energia potenziale,Differenza di potenziale elettrico,0
Chilogrammo,Energia potenziale,0
Moto (fisica),Energia meccanica,0
Sistema di riferimento non inerziale,Accelerazione,0
Durezza,Energia,0
Fisica,Radiazione elettromagnetica,0
Legge di Hooke,Lunghezza,1
Capacità elettrica,Pianeta,0
Resistenza elettrica,Forza,0
Legge di gravitazione universale,Telescopio,0
Spettro di emissione,Energia,1
Caduta libera,Metro,0
Spettro elettromagnetico,Campo magnetico,1
Forza,Urto anelastico,0
Attrito,Urto,0
Onda,Elasticità (meccanica),0
Energia,Potenziale elettrico,0
Energia meccanica,Distanza (matematica),1
Resistenza elettrica,Joule,0
Elettrone,Corrente elettrica,0
Interazione gravitazionale,Campo gravitazionale,0
Frequenza,Ampiezza,0
Radiazione elettromagnetica,Telescopio,0
Distanza (matematica),Costante di gravitazione universale,0
Riflessione (fisica),Rifrazione,0
Caduta libera,Velocità,1
Onda trasversale,Energia,0
Fisica,Vettore (matematica),0
Fatica (scienza dei materiali),Forza,1
Equazione del moto,Ampiezza,0
Campo gravitazionale terrestre,Posizione,1
Resistenza meccanica,Elasticità (meccanica),1
Capacità elettrica,Lunghezza,0
Tensione (meccanica),Velocità,0
Condensatore (elettrotecnica),Isolante elettrico,0
Fisica,Energia potenziale elettrica,0
Elasticità (meccanica),Onda,0
Ampiezza,Campo elettrico,0
Spettroscopia di assorbimento,Radiazione elettromagnetica,0
Distanza (matematica),Onda,0
Onda,Rifrazione,0
Radiazione elettromagnetica,Ampiezza,0
Lunghezza d'onda,Radiazione elettromagnetica,0
Accelerazione,Sistema di riferimento inerziale,0
Distanza (matematica),Indice di rifrazione,0
Fisica,Effetto fotoelettrico,0
Costante di gravitazione universale,Distanza (matematica),1
Hertz,Chilogrammo,0
Elettroscopio,Conduttore elettrico,0
Distanza (matematica),Riflessione speculare,0
Campo gravitazionale terrestre,Vettore (matematica),1
Isolante elettrico,Capacità elettrica,0
Spettro di emissione,Campo (fisica),1
Caduta libera,Vettore (matematica),1
Velocità,Spostamento (cinematica),0
Momento meccanico,Potenza (fisica),0
Forza,Indice di rifrazione,0
Effetto fotoelettrico,Onda,0
Capacità elettrica,Potenziale elettrico,0
Onda d'urto (fluidodinamica),Campo magnetico,0
Potenza (fisica),Lavoro (fisica),0
Forza,Resistenza elettrica,0
Fatica (scienza dei materiali),Temperatura,0
Lunghezza d'onda,Effetto fotoelettrico,0
Corrente elettrica,Spettro elettromagnetico,0
Elettrostatica,Linea di campo,0
Ohm,Metro,0
Diffusione ottica,Onda,1
Equazione del moto,Distanza (matematica),1
Accelerazione,Campo (fisica),0
Forza,Moto (fisica),0
Elettrone,Campo magnetico,0
Legge di Hooke,Attrito,0
Spettro elettromagnetico,Onda,1
Telescopio rifrattore,Luce,0
Forza,Polo (elettrotecnica),0
Onda,Energia,0
Energia,Fisica,1
Rifrazione,Luce,0
Velocità,Effetto Doppler,0
Vettore (matematica),Equazione del moto,0
Intensità acustica,Fisica,1
Interferenza (fisica),Lunghezza,0
Energia potenziale,Energia cinetica,0
Elettrone,Coulomb,0
Chilogrammo,Temperatura,0
Conduttore elettrico,Elettrone,0
Lavoro (fisica),Potenza (fisica),0
Campo magnetico,Isolante elettrico,0
Campo (fisica),Forza,0
Accelerazione,Distanza (matematica),1
Accelerazione,Principi della dinamica,0
Equazione del moto,Campo (fisica),0
Raggio luminoso,Rifrazione,0
Microscopio ottico,Indice di rifrazione,0
Lavoro (fisica),Energia meccanica,0
Onda stazionaria,Laser,0
Ampiezza,Onda,0
Ohm,Joule,0
Corrente elettrica,Elettrone,0
Accelerazione di gravità,Vettore (matematica),1
Ottica geometrica,Riflessione interna totale,0
Scorrimento viscoso,Fisica,1
Magnetismo,Forza elettromotrice,0
Spostamento (cinematica),Energia potenziale elettrica,0
Spettro elettromagnetico,Lunghezza,0
Interazione gravitazionale,Telescopio rifrattore,0
Campo elettrico,Lunghezza d'onda,0
Vettore (matematica),Potenziale elettrico,0
Distanza (matematica),Isolante elettrico,0
Massa (fisica),Tensione (meccanica),0
Isolante elettrico,Campo elettrico,1
Fisica,Laser,0
Momento meccanico,Joule,0
Sistema di riferimento inerziale,Distanza (matematica),1
Distanza (matematica),Lunghezza d'onda,0
Corrente elettrica,Ampiezza,0
Elasticità (meccanica),Legge di Hooke,0
Temperatura,Attrito,0
Fisica,Forza,0
Distanza (matematica),Intensità acustica,0
Elettrone,Energia potenziale elettrica,0
Spettro elettromagnetico,Metro,0
Distanza (matematica),Magnete,0
Onda,Massa (fisica),0
Potenziale elettrico,Spostamento (cinematica),1
Potenziale elettrico,Campo elettrico,1
Elettrostatica,Isolatore,0
Raggio luminoso,Lunghezza d'onda,0
Potenziale elettrico,Massa (fisica),0
Velocità,Momento meccanico,0
Radiazione elettromagnetica,Spettroscopia di assorbimento,0
Campo (fisica),Elasticità (meccanica),0
Diffrazione,Elettrone,0
Urto,Massa (fisica),0
Riflessione interna totale,Laser,0
Tensione (meccanica),Accelerazione,0
Moto (fisica),Lavoro (fisica),0
Massa (fisica),Legge di Hooke,0
Conduttore elettrico,Elettroscopio,0
Mezzo trasmissivo,Fisica,1
Urto anelastico,Energia cinetica,1
Campo (fisica),Magnetismo,0
Coulomb,Potenziale elettrico,0
Isolante elettrico,Hertz,0
Rifrazione,Raggio luminoso,0
Elettrone,Energia,0
Campo elettrico,Coulomb,0
Diffrazione,Riflessione speculare,0
Resistenza elettrica,Magnete,0
Corrente elettrica,Radiazione elettromagnetica,0
Pianeta,Forza,0
Attrito,Velocità,0
Energia,Elasticità (meccanica),0
Onda stazionaria,Livello energetico,0
Elasticità (meccanica),Fisica,1
Lunghezza d'onda,Laser,0
Equazione del moto,Differenza di potenziale elettrico,0
Velocità,Metro,0
Interazione gravitazionale,Accelerazione,0
Legge di Ohm,Resistenza elettrica,0
Velocità,Attrito,0
Chilogrammo,Interferenza (fisica),0
Forza,Massa (fisica),0
Urto anelastico,Velocità,0
Energia,Urto anelastico,0
Momento meccanico,Massa (fisica),0
Energia,Legge di Hooke,0
Onda d'urto (fluidodinamica),Temperatura,0
Energia potenziale,Urto elastico,0
Laser,Riflessione interna totale,0
Onda,Magnete,0
Fisica,Onda trasversale,0
Campo magnetico,Temperatura,0
Distanza (matematica),Energia potenziale elettrica,0
Momento meccanico,Equazione del moto,0
Indice di rifrazione,Energia,0
Radiazione elettromagnetica,Forza di Coulomb,1
Moto (fisica),Fisica,1
Distanza (matematica),Campo magnetico,0
Coulomb,Energia potenziale,0
Attrito,Accelerazione di gravità,0
Potenziale elettrico,Fisica,1
Vettore (matematica),Accelerazione di gravità,0
Energia potenziale,Campo gravitazionale,0
Campo gravitazionale,Principi della dinamica,0
Rifrazione,Temperatura,0
Campo elettrico,Elettrone,0
Campo magnetico,Campo elettrico,0
Distanza (matematica),Forza,0
Lunghezza d'onda,Diffrazione,0
Leva (fisica),Forza,1
Radiazione elettromagnetica,Diffrazione,0
Distanza (matematica),Accelerazione,0
Energia,Capacità elettrica,0
Elasticità (meccanica),Frattura (meccanica),0
Forza elettromotrice,Energia,1
Potenziale elettrico,Energia,1
Forza,Durezza,0
Radiazione elettromagnetica,Campo magnetico,1
Spettro elettromagnetico,Elettrone,1
Onda trasversale,Spettro elettromagnetico,0
Onda,Spettro di emissione,0
Spettro elettromagnetico,Isolante elettrico,0
Indice di rifrazione,Dispersione ottica,0
Equazione del moto,Energia,0
Moto (fisica),Energia potenziale,0
Energia,Moto parabolico,0
Luce,Spettro elettromagnetico,0
Chilogrammo,Legge di Hooke,0
Livello energetico,Spettro di emissione,0
Caduta libera,Differenza di potenziale elettrico,0
Temperatura,Spettro di emissione,0
Spostamento (cinematica),Elasticità (meccanica),0
Campo gravitazionale terrestre,Velocità,1
Elettrostatica,Distanza (matematica),1
Forza,Sistema di riferimento inerziale,0
Campo elettrico,Ampiezza,0
Lavoro (fisica),Forza elettromotrice,0
Forza elettromotrice,Resistenza elettrica,0
Massa (fisica),Accelerazione di gravità,0
Urto anelastico,Energia meccanica,0
Forza,Elettrone,0
Fisica,Fatica (scienza dei materiali),0
Magnete,Corrente elettrica,0
Massa (fisica),Campo magnetico,0
Carica elettrica,Capacità elettrica,0
Sistema di riferimento non inerziale,Campo gravitazionale terrestre,0
Elettrone,Isolante elettrico,0
Intensità acustica,Forza,1
Onda trasversale,Onda,1
Campo (fisica),Forza elettromotrice,0
Voltmetro,Forza elettromotrice,0
Hertz,Boom sonico,0
Posizione,Accelerazione,0
Velocità,Isolante elettrico,0
Fisica,Onda stazionaria,0
Massa (fisica),Fisica,1
Onda,Effetto fotoelettrico,0
Lunghezza,Campo magnetico,0
Sistema di riferimento inerziale,Sistema di riferimento non inerziale,0
Elettrone,Fisica,0
Velocità,Energia meccanica,0
Equazione del moto,Forza,1
Luce,Onda trasversale,0
Raggio luminoso,Riflessione speculare,0
Indice di rifrazione,Massa (fisica),0
Moto (fisica),Energia,0
Spostamento (cinematica),Elettrostatica,0
Voltmetro,Ampiezza,0
Energia potenziale elettrica,Posizione,1
Interferenza (fisica),Indice di rifrazione,0
Urto elastico,Sistema di riferimento inerziale,0
Elettrone,Effetto Doppler,0
Laser,Elettrone,0
Massa (fisica),Spettro di emissione,0
Fisica,Riflessione (fisica),0
Magnetismo,Energia,0
Resistenza meccanica,Fatica (scienza dei materiali),0
Energia potenziale,Forza,1
Linea di campo,Campo magnetico,0
Momento meccanico,Metro,0
Energia potenziale,Potenziale elettrico,0
Fisica,Dispersione ottica,0
Spostamento (cinematica),Moto parabolico,0
Capacità elettrica,Linea di campo,0
Metro,Resistenza elettrica,0
Livello energetico,Energia potenziale,0
Elettroscopio,Forza di Coulomb,0
Frequenza,Massa (fisica),0
Forza,Equazione del moto,0
Riflessione speculare,Rifrazione,0
Costante di gravitazione universale,Forza,1
Luce,Spettro di emissione,0
Posizione,Lunghezza,0
Indice di rifrazione,Frequenza,0
Capacità elettrica,Conduttore elettrico,0
Dispersione ottica,Indice di rifrazione,0
Spettroscopia di assorbimento,Rifrazione,0
Legge di Snell,Riflessione interna totale,0
Elettrostatica,Conduttore elettrico,0
Effetto Doppler,Velocità,1
Legge di Hooke,Rigidezza,0
Legge di Snell,Radiazione elettromagnetica,0
Accelerazione,Attrito,0
Interferenza (fisica),Onda,1
Microscopio ottico,Lunghezza d'onda,0
Isolante elettrico,Elettrone,0
Onda,Campo (fisica),0
Accelerazione,Energia,0
Caduta libera,Moto (fisica),1
Legge di gravitazione universale,Campo elettrico,0
Grandezza fisica,Posizione,0
Frattura (meccanica),Elasticità (meccanica),0
Energia,Velocità,0
Posizione,Moto parabolico,0
Spettro di emissione,Onda,1
Velocità,Onda,0
Urto,Energia meccanica,0
Caduta libera,Massa (fisica),1
Moto (fisica),Sistema di riferimento,0
Indice di rifrazione,Raggio luminoso,0
Riflessione (fisica),Diffrazione,0
Coulomb,Energia,0
Corrente elettrica,Magnete,0
Ohm,Velocità,0
Ohm,Differenza di potenziale elettrico,0
Boom sonico,Accelerazione,0
Spettro elettromagnetico,Ampiezza,0
Energia potenziale,Fisica,1
Elettrone,Joule,0
Urto,Attrito,0
Plasticità (fisica),Frattura (meccanica),0
Laser,Energia,0
Energia,Legge di Hooke,0
Livello energetico,Lunghezza d'onda,0
Indice di rifrazione,Lunghezza d'onda,0
Onda stazionaria,Hertz,0
Radiazione elettromagnetica,Campo (fisica),1
Velocità,Isolatore,0
Rigidezza,Legge di Hooke,0
Isolante elettrico,Spettro elettromagnetico,0
Dispersione ottica,Legge di Snell,0
Accelerazione,Accelerazione di gravità,0
