Funzione trigonometrica inversa,Circonferenza unitaria,0
Equazione di secondo grado,Polinomio,0
Reciproco,Logaritmo naturale,0
Sistema di riferimento cartesiano,Numero,1
Insieme vuoto,Insieme,1
Circonferenza unitaria,Curva (matematica),1
Numero reale,Composizione di funzioni,0
Matematica,Piano complesso,0
Piano (geometria),Geometria,1
Coefficiente angolare,Funzione costante,0
Seno (matematica),Numero intero,0
Numero complesso,Sistema di riferimento cartesiano,0
Funzione iniettiva,Matematica,1
Numero,Teorema fondamentale dell'algebra,0
Aritmetica,Divisione dei polinomi,0
Polinomio,Radice (matematica),0
Numero negativo,Numero,1
Teorema fondamentale dell'algebra,Equazione,1
Aritmetica,Teorema binomiale,0
Poligono,Settore circolare,0
Sistema di riferimento cartesiano,Circonferenza,0
Decomposizione in fratti semplici,Polinomio,1
Moltiplicazione,Distributività,0
Geometria,Iperbole (geometria),0
Funzioni pari e dispari,Funzione (matematica),1
Numeri pari e dispari,Limite (matematica),0
Funzione (matematica),Addizione,0
Raggio (geometria),Matematica,1
Matematica,Identità (matematica),0
Funzione razionale,Divisione dei polinomi,0
Retta,Geometria,1
Divisione dei polinomi,Decomposizione in fratti semplici,0
Sezione conica,Retta,1
Funzione trigonometrica inversa,Funzione (matematica),1
Coefficiente angolare,Retta,1
Funzione quadratica,Polinomio,0
Equazione lineare,Retta,1
Funzione quadratica,Insieme vuoto,0
Geometria analitica,Geometria,1
Numero reale,Complesso coniugato,0
Massimo e minimo di una funzione,Numero reale,0
Logaritmo naturale,Matematica,1
Numero reale,Moltiplicazione,0
Disuguaglianza,Divisione (matematica),0
Asintoto,Divisione dei polinomi,0
Teorema fondamentale dell'algebra,Polinomio,1
Grafico di una funzione,Radice (matematica),0
Grafico di una funzione,Coefficiente angolare,0
Matrice elementare,Addizione,0
Logaritmo,Crescita esponenziale,0
Associatività,Insieme,0
Insieme aperto,Numero reale,0
Circonferenza,Teorema dei seni,0
Seno (matematica),Grafico di una funzione,0
Matematica,Ellisse,0
Cono,Curva (matematica),1
Unione (insiemistica),Insieme aperto,0
Divisione (matematica),Numero naturale,0
Composizione di funzioni,Potenza (matematica),0
Determinante (algebra),Campo vettoriale,0
Equazione di secondo grado,Matematica,1
Identità (matematica),Potenza (matematica),0
Simmetria,Funzioni pari e dispari,0
Numero complesso,Addizione,0
Numero intero,Polinomio,0
Equazione,Addizione,0
Sistema di riferimento cartesiano,Seno (matematica),0
Corda (geometria),Retta,1
Criterio di Cartesio,Polinomio,1
Numeri pari e dispari,Numero primo,0
Matematica,Numeri pari e dispari,0
Commutatività,Numero complesso,0
Segmento,Retta,1
Circonferenza,Retta,1
Distributività,Numero intero,0
Numero negativo,Numero naturale,0
Segmento,Corda (geometria),0
Dominio e codominio,Insieme aperto,0
Aritmetica,Moltiplicazione,0
Equazione differenziale,Uguaglianza (matematica),1
Addizione,Sottrazione,0
Serie geometrica,Serie,1
Identità (matematica),Logaritmo,0
Teorema dei seni,Poligono,1
Aritmetica,Prodotto vettoriale,0
Matematica,Composizione di funzioni,0
Equazione,Perpendicolarità,0
Quadrato (algebra),Radice quadrata,0
Polinomio,Equazione di secondo grado,0
Matematica,Intervallo (matematica),0
Numeri pari e dispari,Numero,0
Parallelismo (geometria),Geometria,1
Crescita esponenziale,Logaritmo naturale,0
Numero naturale,Numero,1
Matrice,Campo vettoriale,0
Uguaglianza (matematica),Teorema delle radici razionali,0
Derivata,Campo vettoriale,0
Numero,Numero naturale,0
Sistema di equazioni lineari,Retta,1
Dominio e codominio,Radice (matematica),0
Numero intero,Divisione (matematica),0
Radicale (matematica),Polinomio,0
Sistema di riferimento cartesiano,Potenza (matematica),0
Retta,Curva (matematica),0
Numero intero,Distributività,0
Geometria,Retta,0
Matematica,Campo vettoriale,0
Limite di una funzione,Matematica,1
Piano (geometria),Curva piana,0
Campo vettoriale,Matrice,0
Matrice quadrata,Diagonale principale,0
Radice (matematica),Funzione (matematica),1
Equazione lineare,Coefficiente angolare,0
Matrice identità,Diagonale principale,1
Matematica,Triangolo,0
Potenza (matematica),Matematica,1
Curva piana,Sezione conica,0
Intervallo (matematica),Geometria analitica,0
Principio d'induzione,Numero reale,0
Radice quadrata,Numero complesso,0
Numero,Equazione,0
Distanza (matematica),Sistema di riferimento cartesiano,0
Perpendicolarità,Equazione,0
Retta,Onda sinusoidale,0
Iperbole (geometria),Fuoco (geometria),0
Geometria analitica,Equazione di secondo grado,0
Numero complesso,Reciproco,0
Risoluzione di un'equazione,Insieme,0
Funzioni pari e dispari,Simmetria,0
Numero reale,Prodotto vettoriale,0
Logaritmo naturale,Crescita esponenziale,0
Triangolo,Angolo,1
Geometria analitica,Numero reale,0
Addizione,Geometria,0
Funzione (matematica),Numero intero,0
Matematica,Perpendicolarità,0
Equazione differenziale,Matematica,1
Coefficiente angolare,Secante (geometria),0
Moltiplicazione,Insieme vuoto,0
Commutatività,Funzione (matematica),0
Aritmetica,Numeri pari e dispari,0
Associatività,Numero reale,0
Polinomio,Equazione,0
Numero reale,Commutatività,0
Intervallo (matematica),Insieme,0
Segmento,Geometria,1
Circonferenza unitaria,Equazione,0
Secante (geometria),Retta,1
Coefficiente angolare,Geometria,1
Circonferenza,Funzione quadratica,0
Triangolo,Triangolo rettangolo,0
Sistema di equazioni,Numero,1
Matrice elementare,Moltiplicazione,0
Teorema delle radici razionali,Numero,1
Insieme aperto,Dominio e codominio,0
Matematica,Fuoco (geometria),0
Poligono,Geometria,1
Numero intero,Funzione (matematica),0
Geometria,Perpendicolarità,0
Sistema di equazioni,Matematica,1
Equazione lineare,Risoluzione di un'equazione,0
Moltiplicazione,Matematica,1
Tavola trigonometrica,Geometria,1
Logaritmo naturale,Equazione logistica,0
Matematica,Angolo retto,0
Composizione di funzioni,Dominio e codominio,0
Geometria,Ellisse,0
Disuguaglianza,Logaritmo naturale,0
Equazione,Numero razionale,0
Determinante (algebra),Numeri pari e dispari,0
Grado d'arco,Geometria,1
Numero reale,Risoluzione di un'equazione,0
Quadrato (algebra),Matematica,1
E (costante matematica),Logaritmo naturale,0
Uguaglianza (matematica),Equazione di secondo grado,0
Triangolo rettangolo,Matematica,1
Principio d'induzione,Matematica,1
Funzioni pari e dispari,Seno (matematica),0
Addizione,Radicale (matematica),0
Campo vettoriale,Matematica,0
Addizione,Aritmetica,1
Dominio e codominio,Equazione,0
Associatività,Divisione (matematica),0
Numero reale,Funzioni pari e dispari,0
Sistema di riferimento cartesiano,Numero reale,0
Polinomio,Coefficiente angolare,0
Cilindro (geometria),Retta,0
Reciproco,Disuguaglianza,0
Radice quadrata,Matematica,1
Teorema fondamentale dell'algebra,Numero primo,0
Matrice quadrata,Quadrato (algebra),0
Numero,Quadrato (algebra),0
Matrice,Matrice invertibile,0
Equazione,Equazione differenziale,0
Numero,Disuguaglianza,0
Numero reale,Numero negativo,0
Dimostrazione matematica,Numeri pari e dispari,0
Secante (geometria),Coefficiente angolare,0
Matematica,Glossario della simbologia matematica,0
Ampiezza,Onda sinusoidale,0
Cono,Ellisse,0
Numero,E (costante matematica),0
Addizione,Divisione (matematica),0
Sistema di riferimento cartesiano,Geometria,1
Poligono,Matematica,1
Unione (insiemistica),Associatività,0
Sistema di coordinate polari,Piano (geometria),1
Teorema fondamentale dell'algebra,Calcolo infinitesimale,0
Radicale (matematica),Equazione di secondo grado,0
Radice quadrata,Geometria,0
Angolo,Triangolo rettangolo,0
Numero complesso,Seno (matematica),0
Grafico di una funzione,Funzione quadratica,0
Seno (matematica),Onda sinusoidale,0
Curva (matematica),Retta,1
Sommatoria,Aritmetica,1
Numero naturale,Funzione (matematica),0
Teorema dei seni,Trigonometria,1
Sistema di riferimento cartesiano,Matematica,1
Numero reale,Numero naturale,0
Uguaglianza (matematica),Equazione parametrica,0
Numero reale,Insieme aperto,0
Moto circolare,Matematica,1
Circonferenza,Circonferenza unitaria,0
Numero intero,Sottrazione,0
Quadrante (geometria analitica),Numero,1
Ellisse,Curva (matematica),1
Divisione (matematica),Commutatività,0
Matematica,Equazione,0
Numero reale,Posizione,0
Numero naturale,Composizione di funzioni,0
Numero complesso,Identità (matematica),0
Numero complesso,Insieme,0
Equazione logistica,Logaritmo naturale,0
Numero primo,Teorema fondamentale dell'algebra,0
Numero intero,Numero razionale,0
Polinomio,Moltiplicazione,1
Numero intero,Teorema fondamentale dell'algebra,0
Angolo retto,Triangolo rettangolo,0
Matematica,Divisione (matematica),0
Matematica,Variabili dipendenti e indipendenti,0
Intervallo (matematica),Reciproco,0
Numero intero,Disuguaglianza,0
Distanza (matematica),Numero reale,0
Numeri pari e dispari,Matematica,1
Polinomio,Funzione quadratica,0
Disuguaglianza,Numero complesso,0
Moltiplicazione,Matrice identità,0
Distributività,Unione (insiemistica),0
Poligono,Triangolo,0
Numero,Sistema di coordinate,0
Logaritmo,Potenza (matematica),1
Triangolo,Geometria,1
Crescita esponenziale,Matematica,1
Teorema dei seni,Perpendicolarità,0
Funzione (matematica),Radice (matematica),0
Matematica,Triangolo rettangolo,0
Circonferenza,Curva (matematica),1
Teorema delle radici razionali,Addizione,1
Circonferenza,Eccentricità (matematica),0
Grado d'arco,Matematica,1
Insieme vuoto,Numero,0
Moltiplicazione,Logaritmo naturale,0
Matematica,Divisione dei polinomi,0
Numero intero,Notazione scientifica,0
Reciproco,Numero reale,0
Intervallo (matematica),Numero intero,0
Matematica,Funzione inversa,0
Coefficiente binomiale,Aritmetica,1
Geometria,Numero naturale,0
Minore (algebra lineare),Matrice identità,0
Immagine (matematica),Matematica,1
Addizione,Numeri pari e dispari,0
Geometria analitica,Equazione lineare,0
Ampiezza,Funzioni pari e dispari,0
Moto circolare,Curva (matematica),1
Matematica,Teorema binomiale,0
Teorema delle radici razionali,Uguaglianza (matematica),1
Numero,Prodotto scalare,0
Notazione scientifica,Addizione,0
Funzione (matematica),Funzione quadratica,0
Moltiplicazione,Prodotto vettoriale,0
Equazione di secondo grado,Numero razionale,0
Criterio di Cartesio,Teorema delle radici razionali,0
Lavoro (fisica),Calcolo infinitesimale,0
Sezione conica,Curva (matematica),1
Matematica,Sistema di riferimento cartesiano,0
Numeri pari e dispari,Divisione (matematica),0
Teorema binomiale,Aritmetica,1
Numero complesso,Logaritmo naturale,0
Matematica,Moto circolare,0
Geometria,Piano complesso,0
Numero,Geometria analitica,0
Disuguaglianza,Sottrazione,0
Equazione di secondo grado,Radice quadrata,0
Polinomio,Teorema fondamentale dell'algebra,0
Area,Teorema dei seni,0
Rotazione (matematica),Matematica,1
Perpendicolarità,Parallelismo (geometria),0
Numero primo,Numeri pari e dispari,0
Progressione geometrica,Geometria,0
Radicale (matematica),Logaritmo,0
Onda sinusoidale,Geometria,1
Sistema di equazioni,Equazione,1
Numero razionale,Numero negativo,0
E (costante matematica),Insieme,0
Numero intero,Numero,1
Numero reale,Criterio di Cartesio,0
Retta,Spostamento (cinematica),0
Teorema fondamentale dell'algebra,Aritmetica,1
Dominio e codominio,Funzioni pari e dispari,0
Numero reale,Addizione,0
Funzione (matematica),Matematica,1
Geometria,Area,0
Fattorizzazione,Numero reale,0
Matematica,Funzione (matematica),0
Numero reale,Logaritmo,0
Numero complesso,Polo (analisi complessa),0
Numero,Topologia prodotto,0
Prodotto vettoriale,Numero reale,0
Insieme,Funzione (matematica),0
Area,Settore circolare,0
Moltiplicazione,Teorema fondamentale dell'algebra,0
Logaritmo naturale,Disuguaglianza,0
Addizione,Polinomio,0
Matematica,Sottrazione,0
Segmento,Triangolo rettangolo,0
Matematica,Limite di una funzione,0
Somma vuota,Matematica,1
Retta,Poligono,0
Secante (geometria),Circonferenza,0
Numero intero,Coefficiente binomiale,0
Uguaglianza (matematica),Risoluzione di un'equazione,0
Somma vuota,Sommatoria,1
Curva (matematica),Onda sinusoidale,0
Curva piana,Curva (matematica),1
Logaritmo,Identità (matematica),0
Numero razionale,Teorema di Pitagora,0
Radicale (matematica),Radice quadrata,0
Potenza (matematica),Logaritmo,0
Logaritmo naturale,Numero complesso,0
Segno (matematica),Numero reale,0
Numero complesso,Potenza (matematica),0
Sistema di equazioni lineari,Equazione,1
Teorema delle radici razionali,Divisione dei polinomi,0
Composizione di funzioni,Polinomio,0
Eccentricità (matematica),Curva (matematica),1
Polinomio,Composizione di funzioni,0
Geometria,Campo vettoriale,0
Dominio e codominio,Composizione di funzioni,0
Infinito (matematica),Limite (matematica),0
Perpendicolarità,Cono,0
Numero naturale,Insieme vuoto,0
Simmetria,Geometria,0
Secante (geometria),Matematica,1
Divisione per zero,Aritmetica,1
Dominio e codominio,Numero complesso,0
Teorema dei seni,Teorema di Pitagora,0
Edge,Punto (geometria),1
Matrice quadrata,Matrice,1
Moltiplicazione di matrici,Aritmetica,1
Insieme,Numero razionale,0
Piano (geometria),Sistema di coordinate polari,0
Insieme,Intervallo (matematica),0
Commutatività,Moltiplicazione,0
Retta,Secante (geometria),0
Triangolo,Poligono,1
Determinante (algebra),Matrice quadrata,1
Secante (geometria),Geometria,1
Numero naturale,Potenza (matematica),0
Matematica,Serie geometrica,0
Numero naturale,Polinomio,0
Cono,Retta,1
Geometria,Corda (geometria),0
Matematica,Parallelismo (geometria),0
Polinomio,Coefficiente binomiale,0
Geometria,Piano (geometria),0
Teorema fondamentale dell'algebra,Moltiplicazione,1
Piano complesso,Geometria,1
Mereologia,Matematica,1
Aritmetica,Sottrazione,0
Numero intero,Radicale (matematica),0
Complesso coniugato,Numero complesso,1
Numero razionale,Numero complesso,0
Equazione lineare,Uguaglianza (matematica),1
Matematica,Equazione di secondo grado,0
Decomposizione in fratti semplici,Funzione razionale,0
Numeri pari e dispari,Determinante (algebra),0
Funzione periodica,Ampiezza,0
Addizione,Distributività,0
Funzione definita a tratti,Intervallo (matematica),0
Polinomio,E (costante matematica),0
Coefficiente angolare,Perpendicolarità,0
Reciproco,Intervallo (matematica),0
Disuguaglianza,Algebra,1
Criterio di Cartesio,Divisione dei polinomi,0
Radice quadrata,Numero reale,0
Numero intero,Addizione,0
Addizione,Associatività,0
Matrice identità,Moltiplicazione,0
Geometria analitica,Teorema di Pitagora,0
Potenza (matematica),Teorema fondamentale dell'algebra,0
E (costante matematica),Numero,1
Insieme chiuso,Numero reale,0
Circonferenza unitaria,Seno (matematica),0
Diagonale principale,Matrice identità,0
Numero razionale,Equazione,0
Polinomio,Grafico di una funzione,0
Funzione trigonometrica inversa,Reciproco,0
Numero,Sistema di equazioni lineari,0
Aritmetica,Divisione per zero,0
Perpendicolarità,Circonferenza,0
Teorema fondamentale dell'algebra,Potenza (matematica),0
Settore circolare,Curva (matematica),1
Unione (insiemistica),Numero intero,0
Funzioni pari e dispari,Addizione,0
Segno (matematica),Algebra,0
Retta,Risoluzione di un'equazione,0
Matematica,Coefficiente binomiale,0
Reciproco,Radice (matematica),0
Matematica,Limite (matematica),0
Divisione dei polinomi,Criterio di Cartesio,0
Moltiplicazione,Crescita esponenziale,0
Polinomio,Monomio,0
Funzione costante,Funzione (matematica),1
Equazione,Numero,1
Circonferenza,Settore circolare,0
Logaritmo naturale,Moltiplicazione,1
Numero reale,Teorema binomiale,0
Seno (matematica),Numero razionale,0
Numeri pari e dispari,Aritmetica,0
Crescita esponenziale,Aritmetica,1
Funzione razionale,Matematica,1
Geometria analitica,Coefficiente angolare,0
Sistema di riferimento cartesiano,Circonferenza unitaria,0
Funzione trigonometrica inversa,Funzione trigonometrica,1
Fattorizzazione,Aritmetica,1
Sottrazione,Commutatività,0
Eccentricità (matematica),Cono,1
Divisione (matematica),Numero complesso,0
Polinomio,Sottrazione,0
Divisione (matematica),Associatività,0
Moltiplicazione,Topologia prodotto,0
Funzione trigonometrica inversa,Radice quadrata,0
Decomposizione in fratti semplici,Numero reale,0
Teorema fondamentale dell'algebra,Matrice,0
Teorema binomiale,Numero intero,1
Equazione di secondo grado,Numero reale,0
Moltiplicazione di matrici,Numero,1
Decomposizione in fratti semplici,Numero,1
Funzione razionale,Numero complesso,0
Funzione periodica,Funzione (matematica),1
Sistema di riferimento cartesiano,Distanza (matematica),1
Equazione,Teorema fondamentale dell'algebra,0
Numero negativo,Distanza (matematica),0
Numero razionale,Radice quadrata,0
Funzione (matematica),Funzione monotona,0
Retta,Numero reale,0
Potenza (matematica),Sistema di riferimento cartesiano,0
Quadrato (algebra),Algebra,1
Geometria,Rotazione (matematica),0
Matematica,Simmetria,0
Teorema binomiale,Matematica,1
Triangolo rettangolo,Geometria,1
Numero,Divisione per zero,0
Numero,Valore assoluto,0
Prodotto scalare,Matematica,1
Divisione (matematica),Distributività,0
Coefficiente binomiale,Teorema binomiale,1
Potenza (matematica),Seno (matematica),0
Radice quadrata,Razionalizzazione (matematica),0
Numero complesso,Risoluzione di un'equazione,0
Tavola trigonometrica,Trigonometria,1
E (costante matematica),Reciproco,0
Logaritmo naturale,Numero reale,0
Funzione razionale,Funzione (matematica),1
Piano complesso,Matematica,1
Geometria analitica,Matematica,1
Radice quadrata,Funzione trigonometrica inversa,0
Teorema fondamentale dell'algebra,Numero reale,1
Notazione scientifica,E (costante matematica),0
Coefficiente binomiale,Polinomio,1
Radice quadrata,Sistema di riferimento cartesiano,0
Insieme,Numero naturale,0
Numero intero,Potenza (matematica),0
Polinomio,Divisione (matematica),0
Asintoto,Curva piana,0
Criterio di Cartesio,Numero reale,0
Analisi matematica,Matematica,1
Coefficiente binomiale,Matematica,1
Radice quadrata,Quadrato (algebra),1
Moltiplicazione,Disuguaglianza,0
Grafico di una funzione,Seno (matematica),0
Radice (matematica),Equazione,0
Polo (analisi complessa),Numero complesso,1
Numero complesso,Numero razionale,0
Risoluzione di un'equazione,Insieme vuoto,0
Radice quadrata,Logaritmo naturale,0
Tavola trigonometrica,Matematica,1
Teorema di Pitagora,Circonferenza unitaria,0
Equazione lineare,Sistema di equazioni lineari,0
Addizione,Unione (insiemistica),0
Segmento,Cilindro (geometria),0
Funzione trigonometrica,Teorema dei seni,0
Forza,Campo vettoriale,0
Numero,Radice quadrata,0
Funzione trigonometrica,Geometria,1
Funzione costante,Dominio e codominio,0
Funzione quadratica,Equazione di secondo grado,0
Insieme vuoto,Risoluzione di un'equazione,0
Numero intero,Numero naturale,0
Numero reale,Divisione (matematica),0
Distanza (matematica),Geometria,0
Logaritmo,Risoluzione di un'equazione,0
Aritmetica,Reciproco,0
Limite (matematica),Limite di una funzione,0
Numero intero,Unione (insiemistica),0
Reciproco,Funzione (matematica),0
Piano complesso,Piano (geometria),1
Intervallo (matematica),Disuguaglianza,0
Matematica,Risoluzione di un'equazione,0
Risoluzione di un'equazione,Equazione,1
Numero razionale,Numero reale,0
Polinomio,Risoluzione di un'equazione,0
Insieme,Radice quadrata,0
Equazione di secondo grado,Numero,1
Commutatività,Insieme,0
Sistema di riferimento cartesiano,Perpendicolarità,1
Numero,Reciproco,0
Funzioni pari e dispari,Moltiplicazione,0
Equazione,Numero reale,0
Associatività,Addizione,0
Numero razionale,Insieme aperto,0
Valore assoluto,Numero,1
Distanza (matematica),Teorema di Pitagora,0
Dominio e codominio,Funzione (matematica),1
Numero reale,Radice quadrata,0
Radice quadrata,Numero naturale,0
Numero razionale,Equazione di secondo grado,0
Associatività,Potenza (matematica),0
Numero razionale,Risoluzione di un'equazione,0
Seno (matematica),Numero reale,0
Radice quadrata,Numero razionale,0
Risoluzione di un'equazione,Radicale (matematica),0
Geometria,Funzione trigonometrica,0
Moltiplicazione,Equazione,0
Funzione trigonometrica inversa,Teorema di Pitagora,0
Circonferenza unitaria,Funzione trigonometrica inversa,0
Numero reale,Distributività,0
Polinomio,Numero complesso,0
Geometria,Cilindro (geometria),0
Retta,Sezione conica,0
Numero,Numero razionale,0
Numero reale,Valore assoluto,0
Minore (algebra lineare),Funzione inversa,0
Notazione scientifica,Numeri pari e dispari,0
Intervallo (matematica),Insieme chiuso,0
Corda (geometria),Matematica,1
Intervallo (matematica),Insieme vuoto,0
Curva piana,Piano (geometria),1
Equazione,Retta,0
Reciproco,Seno (matematica),0
Funzione iniettiva,Massimo e minimo di una funzione,0
Determinante (algebra),Diagonale principale,0
Equazione,Numero complesso,0
Radicale (matematica),Numero,0
Radice quadrata,Funzione quadratica,0
Numero,Sommatoria,0
Radicale (matematica),Numero intero,0
Insieme chiuso,Geometria,0
Distributività,Numero,0
Matematica,Crescita esponenziale,0
Variabili dipendenti e indipendenti,Derivata,0
Matrice identità,Minore (algebra lineare),0
Sottrazione,Disuguaglianza,0
Segno (matematica),Elemento inverso,0
Potenza (matematica),Funzione (matematica),0
Risoluzione di un'equazione,Funzione (matematica),0
Onda sinusoidale,Seno (matematica),1
Geometria,Radice (matematica),0
Matematica,Retta,0
Equazione,Circonferenza unitaria,0
Funzione quadratica,Radice quadrata,0
Limite di una successione,Numero reale,0
Teorema fondamentale dell'algebra,Numero intero,1
Quadrante (geometria analitica),Grafico di una funzione,0
Numero reale,Dominio e codominio,0
Forza,Ampiezza,0
Funzione (matematica),Funzione trigonometrica inversa,0
Criterio di Cartesio,Matematica,1
Decomposizione in fratti semplici,Monomio,0
Numero complesso,Equazione di secondo grado,0
Coefficiente binomiale,Numero intero,1
Numero complesso,Funzione trigonometrica inversa,0
Grafico di una funzione,Numero reale,0
Disuguaglianza,Reciproco,0
Parallelismo (geometria),Coefficiente angolare,0
Insieme aperto,Insieme chiuso,0
Numero reale,Geometria analitica,0
Divisione (matematica),Matrice elementare,0
Dominio e codominio,Matematica,1
Topologia prodotto,Moltiplicazione,1
Numero reale,Campo vettoriale,0
Funzione (matematica),Reciproco,0
Intervallo (matematica),Matematica,1
Funzione (matematica),Insieme aperto,0
Funzione (matematica),Funzione continua,0
Disuguaglianza,Addizione,0
Matematica,Angolo,0
Operazione aritmetica,Matematica,1
Numero reale,Massimo e minimo di una funzione,0
Teorema binomiale,Polinomio,1
Piano (geometria),Matematica,1
Sistema di riferimento cartesiano,Grafico di una funzione,0
Coefficiente binomiale,Numero reale,0
Divisione (matematica),Disuguaglianza,0
E (costante matematica),Notazione scientifica,0
Numero reale,Funzione razionale,0
Numero razionale,Divisione (matematica),0
Funzione continua,Funzione (matematica),1
Distributività,Insieme,0
Circonferenza,Corda (geometria),0
Algebra,Radice quadrata,0
Segmento,Fuoco (geometria),0
Sezione conica,Geometria,1
Polo (analisi complessa),Numero reale,1
Edge,Geometria,1
Circonferenza,Moto circolare,0
Prodotto scalare,Numero,1
Risoluzione di un'equazione,Logaritmo,0
Massimo e minimo di una funzione,Funzione definita a tratti,0
Numero complesso,Retta,0
Retta,Sistema di equazioni lineari,0
Potenza (matematica),Associatività,0
Matematica,Prodotto scalare,0
Matrice,Teorema fondamentale dell'algebra,0
Teorema di Pitagora,Seno (matematica),0
Edge,Retta,1
Retta,Edge,0
Geometria,Distanza (matematica),0
Numero,Insieme vuoto,0
Numero intero,Teorema binomiale,0
Numero reale,Polo (analisi complessa),0
Geometria,Circonferenza unitaria,0
Moltiplicazione di matrici,Matrice,1
Divisione (matematica),Divisione dei polinomi,0
Campo vettoriale,Numero reale,0
Circonferenza,Matematica,1
Divisione dei polinomi,Funzione razionale,0
Polinomio,Decomposizione in fratti semplici,0
Geometria,Teorema di Pitagora,0
Algebra,Base (algebra lineare),0
Calcolo infinitesimale,Teorema fondamentale dell'algebra,0
Geometria,Eccentricità (matematica),0
Insieme vuoto,Numero reale,0
Numero razionale,Teorema delle radici razionali,0
Decomposizione in fratti semplici,Divisione (matematica),1
Uguaglianza (matematica),Equazione differenziale,0
Funzione (matematica),Funzione cubica,0
Uguaglianza (matematica),Matematica,1
Moltiplicazione,Numero reale,0
Divisione (matematica),Numero reale,0
Corda (geometria),Segmento,1
Algebra,Quadrato (algebra),0
Complesso coniugato,Numero,1
Divisione dei polinomi,Aritmetica,1
Circonferenza,Perpendicolarità,0
Angolo,Triangolo,0
Teorema dei seni,Area,0
Logaritmo,Funzione (matematica),0
Eccentricità (matematica),Sezione conica,1
Matematica,Funzione costante,0
Cilindro (geometria),Geometria,1
Grafico di una funzione,Equazione lineare,0
Teorema di Pitagora,Distanza (matematica),0
Complesso coniugato,Numero reale,1
Decomposizione in fratti semplici,Divisione dei polinomi,0
Polinomio,Criterio di Cartesio,0
Punto (geometria),Segmento,0
Sistema di riferimento cartesiano,Equazione,0
Algebra,Teorema fondamentale dell'algebra,0
Determinante (algebra),Matrice elementare,0
Campo vettoriale,Retta,0
Retta,Segmento,0
Numero razionale,Circonferenza,0
Numero naturale,Numero razionale,0
Divisione (matematica),Equazione,0
Matematica,Sommatoria,0
Equazione,Circonferenza,0
Radice quadrata,Funzione (matematica),0
Dominio e codominio,Numero reale,0
Divisione (matematica),Reciproco,0
Retta,Circonferenza unitaria,0
Insieme,Insieme chiuso,0
Teorema di Pitagora,Geometria analitica,0
Decomposizione in fratti semplici,Equazione di secondo grado,0
Punto (geometria),Matematica,1
Matematica,Trigonometria,0
Segmento,Punto (geometria),1
Sottrazione,Numero,1
Insieme vuoto,Moltiplicazione,0
Seno (matematica),Circonferenza unitaria,0
Sistema di coordinate polari,Matematica,1
Equazione,Divisione (matematica),0
Funzione trigonometrica,Matematica,1
Curva (matematica),Cono,0
Piano (geometria),Geometria analitica,0
Risoluzione di un'equazione,Dominio e codominio,0
Quadrato (algebra),Matrice quadrata,0
Geometria,Teorema dei seni,0
Equazione di secondo grado,Grafico di una funzione,0
Onda sinusoidale,Retta,1
Equazione,Radice (matematica),0
Cono,Sezione conica,0
Retta,Curva piana,0
Perpendicolarità,Teorema dei seni,0
Numero negativo,Equazione di secondo grado,0
Matematica,Poligono,0
Geometria,Sistema di riferimento cartesiano,0
Triangolo,Segmento,1
Numero intero,Risoluzione di un'equazione,0
Rettangolo,Angolo,1
Addizione,Matrice elementare,0
Funzione (matematica),Insieme vuoto,0
Retta,Cilindro (geometria),0
Moltiplicazione,Numero naturale,0
Polinomio,Funzione costante,0
Addizione,Notazione scientifica,0
Retta,Geometria analitica,0
Numero primo,Divisione dei polinomi,0
Potenza (matematica),Radicale (matematica),0
Funzione trigonometrica inversa,Dominio e codominio,0
Disuguaglianza,Moltiplicazione,0
Teorema binomiale,Numero,1
Equazione di secondo grado,Divisione dei polinomi,0
Insieme,E (costante matematica),0
Secante (geometria),Derivata,0
Seno (matematica),Logaritmo,0
Matematica,Funzione iniettiva,0
Equazione algebrica,Matematica,1
Funzioni pari e dispari,Divisione (matematica),0
Settore circolare,Grado d'arco,0
Radicale (matematica),Potenza (matematica),0
Moltiplicazione,Funzioni pari e dispari,0
Sistema di riferimento cartesiano,Piano (geometria),1
Numero negativo,Numero razionale,0
Segmento,Triangolo,0
Geometria,Parallelismo (geometria),0
Segmento,Edge,0
Dimostrazione matematica,Numero reale,0
Numero complesso,Sottrazione,0
Funzione monotona,Funzione (matematica),1
Coefficiente angolare,Polinomio,0
Numero reale,Decomposizione in fratti semplici,0
Limite di una funzione,Limite (matematica),1
Equazione,Sistema di riferimento cartesiano,0
Fuoco (geometria),Sezione conica,0
Topologia prodotto,Numero,1
Disuguaglianza,Numero,1
Potenza (matematica),Numero naturale,0
Insieme chiuso,Insieme vuoto,0
Radicale (matematica),Risoluzione di un'equazione,0
Retta,Equazione,0
Numero,Fattorizzazione,0
Numero negativo,Potenza (matematica),0
Funzione quadratica,Funzione (matematica),1
Algebra,Disuguaglianza,0
Equazione parametrica,Uguaglianza (matematica),1
Funzione costante,Radice (matematica),0
Teorema fondamentale dell'algebra,Numero complesso,1
Identità (matematica),Numero complesso,0
Decomposizione in fratti semplici,Numero intero,1
Campo vettoriale,Determinante (algebra),0
Numero reale,Polinomio,0
Sistema di equazioni lineari,Numero reale,0
Numero reale,Principio d'induzione,0
Numero naturale,Sottrazione,0
Parallelismo (geometria),Perpendicolarità,0
Curva (matematica),Circonferenza,0
Equazione,Funzione (matematica),0
Sottrazione,Divisione (matematica),0
